folio,caja,usuario,fecha,cantidad,producto,importe,valor,utilidad
,,,,1.00,Cal 1kg,8.00,4.60,3.40
,,,,3.00,Whiskas Atun Y Sardina Adulto 85g,42.00,27.00,15.00
57126,Caja 1,SUSANA,31/03/2025,,,69.01,56.29,12.72
,,,,1.00,Mediacrema Nestle lata 225g,19.00,16.65,2.35
,,,,0.45,Queso Fresco,50.01,39.64,10.37
57127,Caja 1,SUSANA,31/03/2025,,,62.00,52.45,9.55
,,,,1.00,Coca Retornable 3LTS 3068,42.00,36.59,5.41
,,,,0.18,Queso Fresco,20.00,15.86,4.14
57128,Caja 1,SUSANA,31/03/2025,,,19.00,12.36,6.64
,,,,0.25,Bolsa Natural 20x30 Para Kg,19.00,12.36,6.64
57129,Caja 1,SUSANA,31/03/2025,,,36.00,29.10,6.90
,,,,2.00,Ruffles Queso 52g 7500478044221,36.00,29.10,6.90
57130,Caja 1,SUSANA,31/03/2025,,,447.00,395.46,51.54
,,,,6.00,HUEVO CRIO CONO 30PZ,447.00,395.46,51.54
57131,Caja 1,SUSANA,31/03/2025,,,50.00,19.00,31.00
,,,,1.00,Audifonos Vmex L211,50.00,19.00,31.00
57132,Caja 1,SUSANA,31/03/2025,,,50.00,43.03,6.97
,,,,0.40,Queso De Hebra,50.00,43.03,6.97
57133,Caja 1,SUSANA,31/03/2025,,,30.00,22.00,8.00
,,,,10.00,Huevo Crio Individual 1pza,30.00,22.00,8.00
57134,Caja 1,SUSANA,31/03/2025,,,76.00,65.91,10.09
,,,,1.00,HUEVO CRIO CONO 30PZ,76.00,65.91,10.09
57135,Caja 1,SUSANA,31/03/2025,,,3.00,1.22,1.78
,,,,2.00,Maxair Menta 2.8gr 2pastillas,3.00,1.22,1.78
57136,Caja 1,SUSANA,31/03/2025,,,125.00,108.44,16.56
,,,,1.00,Queso De Hebra,125.00,108.44,16.56
57137,Caja 1,SUSANA,31/03/2025,,,18.00,12.75,5.25
,,,,1.00,Agua Ciel 1.5 Lts 4721,18.00,12.75,5.25
57138,Caja 1,SUSANA,31/03/2025,,,349.00,333.89,15.11
,,,,1.00,COCA JUMBO DESECH 3LT PAQ 8PZ,349.00,333.89,15.11
57139,Caja 1,SUSANA,31/03/2025,,,38.00,32.33,5.67
,,,,0.16,Queso De Hebra,20.00,17.21,2.79
,,,,1.00,Tortillina Del Hogar 300gr 15pz,18.00,15.12,2.88
57140,Caja 1,SUSANA,31/03/2025,,,13.00,8.51,4.49
,,,,1.00,Salsa Casera Herdez. 210g,13.00,8.51,4.49
57141,Caja 1,SUSANA,31/03/2025,,,27.00,14.77,12.23
,,,,3.00,Next C/U,15.00,4.71,10.29
,,,,1.00,Mamut 44g 513700,12.00,10.06,1.94
57142,Caja 1,SUSANA,31/03/2025,,,20.00,17.21,2.79
,,,,0.16,Queso De Hebra,20.00,17.21,2.79
57143,Caja 1,SUSANA,31/03/2025,,,11.50,8.58,2.92
,,,,1.00,Nescafe Clasico Sobre 14gr,11.50,8.58,2.92
57144,Caja 1,SUSANA,31/03/2025,,,13.00,6.88,6.12
,,,,1.00,Borrador Mediano WS30,7.00,3.58,3.42
,,,,1.00,Lapiz Duo 1pza,6.00,3.30,2.70
57145,Caja 1,SUSANA,31/03/2025,,,18.00,12.75,5.25
,,,,1.00,Agua Ciel  Mineralizada 600ml 308248,18.00,12.75,5.25
57146,Caja 1,SUSANA,31/03/2025,,,118.00,94.70,23.30
,,,,1.00,Bimbo Integral 620g,52.00,41.50,10.50
,,,,2.00,Jamon Americano Nutri 250g.,66.00,53.20,12.80
57147,Caja 1,SUSANA,31/03/2025,,,31.00,28.51,2.49
,,,,1.00,Envios De Recargas,1.00,0.01,0.99
,,,,30.00,RECARGAS XTREME (MULTICEL-MINISUPER),30.00,28.50,1.50
57148,Caja 1,JENNY,01/04/2025,,,12.00,6.96,5.04
,,,,2.00,Lapiz Mirado 1pz,12.00,6.96,5.04
57149,Caja 1,JENNY,01/04/2025,,,571.00,544.32,26.68
,,,,1.00,COCA JUMBO DESECH 3LT PAQ 8PZ,349.00,333.89,15.11
,,,,1.00,COCA COLA 600ML PAQ 12PZA,212.00,202.46,9.54
,,,,1.00,Carlos V 18g,10.00,7.97,2.03
57150,Caja 1,JENNY,01/04/2025,,,13.00,9.47,3.53
,,,,1.00,Plastilina Barra Rosa 180gr,13.00,9.47,3.53
57151,Caja 1,JENNY,01/04/2025,,,24.00,15.93,8.07
,,,,1.00,Amper Blueberry energy 473ml,20.00,15.77,4.23
,,,,1.00,IMPRESION A COLORES,4.00,0.16,3.84
57152,Caja 1,JENNY,01/04/2025,,,269.00,262.27,6.73
,,,,1.00,COCA COLA 2.5LT RET PAQ 8PZ,269.00,262.27,6.73
57153,Caja 1,JENNY,01/04/2025,,,4.00,0.16,3.84
,,,,1.00,IMPRESION A COLORES,4.00,0.16,3.84
57154,Caja 1,JENNY,01/04/2025,,,22.00,10.58,11.42
,,,,6.00,Copias Tamaño Carta (hojas Blancas Individual),9.00,0.96,8.04
,,,,1.00,Plastilina Barra Naranja 180gr,13.00,9.62,3.38
57155,Caja 1,JENNY,01/04/2025,,,14.00,8.02,5.98
,,,,1.00,Resistol Bully 35g,14.00,8.02,5.98
57156,Caja 1,JENNY,01/04/2025,,,999.60,976.50,23.10
,,,,1050.00,MASTER XTREME MAYOREO RECARGA,999.60,976.50,23.10
57157,Caja 1,JENNY,01/04/2025,,,20.00,17.72,2.28
,,,,1.00,Azucar 1 Kg,20.00,17.72,2.28
57158,Caja 1,JENNY,01/04/2025,,,93.00,80.29,12.71
,,,,2.00,Patrona 1 Litro,78.00,68.16,9.84
,,,,1.00,Marias Gamesa 1pz 7500478010592,15.00,12.13,2.87
57159,Caja 1,JENNY,01/04/2025,,,104.00,71.22,32.78
,,,,1.00,Ace Accion Instantanea 250gr,13.00,5.76,7.24
,,,,1.00,Bolsa Basura Grande 1pza,9.00,7.00,2.00
,,,,1.00,Bolsa Basura Mediana 1pza,5.00,2.38,2.62
,,,,1.00,Ensueño Max F Primavera Zero Enjuague 850ml,25.00,19.66,5.34
,,,,1.00,Ace Accion Instantanea 800ml,42.00,35.00,7.00
,,,,2.00,Ajo Molido sobre,10.00,1.42,8.58
57160,Caja 1,JENNY,01/04/2025,,,30.00,25.81,4.19
,,,,1.00,Fabuloso Lavanda 1lit,30.00,25.81,4.19
57161,Caja 1,JENNY,01/04/2025,,,49.00,38.79,10.21
,,,,1.00,Platanitos Fritos Y Chicharrones (bananitas),19.00,15.00,4.00
,,,,0.27,Queso Fresco,30.00,23.79,6.21
57162,Caja 1,JENNY,01/04/2025,,,38.00,30.79,7.21
,,,,1.00,Coca Cola 600ml,20.00,16.87,3.13
,,,,1.00,Fabuloso 500g Lavanda,18.00,13.92,4.08
57163,Caja 1,JENNY,01/04/2025,,,15.00,9.84,5.16
,,,,1.00,Agua Ciel 1lt 310883,15.00,9.84,5.16
57164,Caja 1,JENNY,01/04/2025,,,18.00,12.75,5.25
,,,,1.00,Agua Ciel 1.5 Lts 4721,18.00,12.75,5.25
57165,Caja 1,JENNY,01/04/2025,,,43.00,34.36,8.64
,,,,1.00,Sprite 3lts,43.00,34.36,8.64
57166,Caja 1,JENNY,01/04/2025,,,35.00,28.37,6.63
,,,,1.00,Gatorade Mora 1 L,35.00,28.37,6.63
57167,Caja 1,JENNY,01/04/2025,,,20.00,17.72,2.28
,,,,1.00,Azucar 1 Kg,20.00,17.72,2.28
57168,Caja 1,JENNY,01/04/2025,,,4.00,0.32,3.68
,,,,2.00,COPIA CREDENCIAL,4.00,0.32,3.68
57169,Caja 1,JENNY,01/04/2025,,,30.00,24.04,5.96
,,,,0.41,Jamon Rebanado Suly 1kg,30.00,24.04,5.96
57170,Caja 1,JENNY,01/04/2025,,,18.00,14.76,3.24
,,,,1.00,Epura 1.5 lt,18.00,14.76,3.24
57171,Caja 1,JENNY,01/04/2025,,,10.00,7.86,2.14
,,,,1.00,Bolis Varios Sabores,10.00,7.86,2.14
57172,Caja 1,JENNY,01/04/2025,,,18.00,12.75,5.25
,,,,1.00,Agua Ciel  Mineralizada 600ml 308248,18.00,12.75,5.25
57173,Caja 1,JENNY,01/04/2025,,,32.00,25.64,6.36
,,,,1.00,Coca Cola 250ml Plastico,12.00,10.08,1.92
,,,,1.00,chips fuego 62g,20.00,15.56,4.44
57174,Caja 1,JENNY,01/04/2025,,,79.00,66.31,12.69
,,,,1.00,Coca Retornable 3LTS 3068,42.00,36.59,5.41
,,,,1.00,Fresca 600ml,19.00,15.17,3.83
,,,,1.00,Ruffles Queso 52g 7500478044221,18.00,14.55,3.45
57175,Caja 1,JENNY,01/04/2025,,,59.00,47.12,11.88
,,,,1.00,Patrona 1 Litro,39.00,34.08,4.92
,,,,1.00,Salvo Liquido 215ml,20.00,13.04,6.96
57176,Caja 1,JENNY,01/04/2025,,,14.00,9.90,4.10
,,,,1.00,Nectar Valle Mango Minibrick 250ml,14.00,9.90,4.10
57177,Caja 1,JENNY,01/04/2025,,,59.00,48.99,10.01
,,,,0.27,Jamon Rebanado Suly 1kg,20.00,16.03,3.97
,,,,1.00,HUEVO CRIO 1/2 CONO,39.00,32.96,6.04
57178,Caja 1,JENNY,01/04/2025,,,50.00,38.03,11.97
,,,,0.16,Queso De Hebra,20.00,17.21,2.79
,,,,0.59,Salchijocho Pavo Any Agranel,30.00,20.82,9.18
57179,Caja 1,JENNY,01/04/2025,,,123.00,105.02,17.98
,,,,1.00,Patrona 1 Litro,39.00,34.08,4.92
,,,,0.50,Queso De Hebra,63.00,54.22,8.78
,,,,1.00,Harina Selecta 1kg,21.00,16.72,4.28
57180,Caja 1,JENNY,01/04/2025,,,33.00,26.60,6.40
,,,,1.00,Jamon Americano Nutri 250g.,33.00,26.60,6.40
57181,Caja 1,JENNY,01/04/2025,,,48.00,42.00,6.00
,,,,1.00,Epura Garrafon 20 Lts,48.00,42.00,6.00
57182,Caja 1,JENNY,01/04/2025,,,8.00,6.45,1.55
,,,,1.00,Fideo #2 La Moderna,8.00,6.45,1.55
57183,Caja 1,JENNY,01/04/2025,,,3.00,0.32,2.68
,,,,2.00,Copias Tamaño Carta (hojas Blancas Individual),3.00,0.32,2.68
57184,Caja 1,JENNY,01/04/2025,,,107.00,81.50,25.50
,,,,1.00,Mum Bolita Floral 53ml,30.00,24.00,6.00
,,,,1.00,Talco Dos Caras Tradicional 150g,37.00,29.50,7.50
,,,,1.00,Hinds Clasica 400ml,40.00,28.00,12.00
57185,Caja 1,JENNY,01/04/2025,,,43.00,31.66,11.34
,,,,1.00,Nutrioli 850ml,43.00,31.66,11.34
57186,Caja 1,JENNY,01/04/2025,,,20.00,17.72,2.28
,,,,1.00,Azucar 1 Kg,20.00,17.72,2.28
57187,Caja 1,JENNY,01/04/2025,,,9.00,6.42,2.58
,,,,1.00,Halls extra Strong 25gr 4401,9.00,6.42,2.58
57188,Caja 1,JENNY,01/04/2025,,,9.00,6.42,2.58
,,,,1.00,Halls extra Strong 25gr 4401,9.00,6.42,2.58
57189,Caja 1,JENNY,01/04/2025,,,30.00,24.83,5.17
,,,,1.00,Churrumais Flamas 60gr 7500478042319,14.00,11.99,2.01
,,,,1.00,Crujitos Queso Chile 42gr,16.00,12.84,3.16
57190,Caja 1,JENNY,01/04/2025,,,43.00,32.63,10.37
,,,,1.00,Sidral Munded Jumbo 3 Lts,43.00,32.63,10.37
57191,Caja 1,JENNY,01/04/2025,,,25.00,18.08,6.92
,,,,1.00,Electrolit Fresa 625 Ml,25.00,18.08,6.92
57192,Caja 1,JENNY,01/04/2025,,,15.00,9.84,5.16
,,,,1.00,Agua Ciel 1lt 310883,15.00,9.84,5.16
57193,Caja 1,JENNY,01/04/2025,,,76.00,65.91,10.09
,,,,1.00,HUEVO CRIO CONO 30PZ,76.00,65.91,10.09
57194,Caja 1,JENNY,01/04/2025,,,63.00,54.22,8.78
,,,,0.50,Queso De Hebra,63.00,54.22,8.78
57195,Caja 1,JENNY,01/04/2025,,,223.00,217.65,5.35
,,,,1.00,COCA RETORNABLE 3LTS PAQ 6PZA,223.00,217.65,5.35
57196,Caja 1,JENNY,01/04/2025,,,862.00,791.92,70.08
,,,,12.00,HUEVO CRIO CONO 30PZ,852.00,790.92,61.08
,,,,1.00,ENTREGA PEDIDO VARIOS DOMICILIO,10.00,1.00,9.00
57197,Caja 1,JENNY,01/04/2025,,,26.00,16.94,9.06
,,,,2.00,Agua Ciel 600ml 307906,26.00,16.94,9.06
57198,Caja 1,JENNY,01/04/2025,,,58.00,37.20,20.80
,,,,1.00,Agua Ciel 1lt 310883,15.00,9.84,5.16
,,,,1.00,Powermaker Sobre Omnilife,31.00,19.76,11.24
,,,,1.00,Egolife Sobre Omnilife,12.00,7.60,4.40
57199,Caja 1,JENNY,01/04/2025,,,20.00,15.94,4.06
,,,,2.00,Carlos V 18g,20.00,15.94,4.06
57200,Caja 1,JENNY,01/04/2025,,,34.00,27.41,6.59
,,,,1.00,Blanca Nieves 500g,22.00,17.47,4.53
,,,,1.00,Clarasol 1 Litro,12.00,9.94,2.06
57201,Caja 1,JENNY,01/04/2025,,,46.00,31.65,14.35
,,,,1.00,Valle Frut Citrus 355 ml 342198,11.00,5.21,5.79
,,,,1.00,Mantecadas Vainilla 2pza,10.00,8.20,1.80
,,,,1.00,Electrolit Uva 625 Ml,25.00,18.24,6.76
57202,Caja 1,JENNY,01/04/2025,,,36.00,26.09,9.91
,,,,0.27,Queso Fresco,30.00,23.79,6.21
,,,,2.00,Aspirina Tableta 500mg C/U,6.00,2.30,3.70
57203,Caja 1,JENNY,01/04/2025,,,18.00,14.76,3.24
,,,,1.00,Epura 1.5 lt,18.00,14.76,3.24
57204,Caja 1,JENNY,01/04/2025,,,21.00,16.28,4.72
,,,,2.00,Codito Numero 2,16.00,13.02,2.98
,,,,1.00,NORSUIZA CAJITA 2PZA,5.00,3.26,1.74
57205,Caja 1,JENNY,01/04/2025,,,18.00,14.55,3.45
,,,,1.00,Doritos Nacho 61gr,18.00,14.55,3.45
57206,Caja 1,JENNY,01/04/2025,,,50.00,43.03,6.97
,,,,0.40,Queso De Hebra,50.00,43.03,6.97
57207,Caja 1,JENNY,01/04/2025,,,7.00,2.50,4.50
,,,,1.00,Hielo Individual,7.00,2.50,4.50
57208,Caja 1,JENNY,01/04/2025,,,108.00,87.52,20.48
,,,,1.00,Gatorade Uva 1 Litro,34.00,26.27,7.73
,,,,1.00,Gatorade Ponche Frutas 1 Litro,34.00,28.58,5.42
,,,,1.00,chip sal 62g,20.00,16.71,3.29
,,,,1.00,Jumex Lata Botella Mango 460ml,20.00,15.96,4.04
57209,Caja 1,JENNY,01/04/2025,,,19.00,15.00,4.00
,,,,1.00,Platanitos Fritos Y Chicharrones (bananitas),19.00,15.00,4.00
57210,Caja 1,JENNY,01/04/2025,,,50.00,43.03,6.97
,,,,0.40,Queso De Hebra,50.00,43.03,6.97
57211,Caja 1,JENNY,01/04/2025,,,19.00,15.17,3.83
,,,,1.00,Fresca 600ml,19.00,15.17,3.83
57212,Caja 1,JENNY,01/04/2025,,,19.00,15.17,3.83
,,,,1.00,Senzao Guarana 600ml 8330,19.00,15.17,3.83
57213,Caja 1,JENNY,01/04/2025,,,55.00,41.61,13.39
,,,,1.00,Leche Nito Bebida Chocolate 236G,14.00,11.62,2.38
,,,,1.00,Gansito Tradicional 1p 50g,16.00,13.23,2.77
,,,,1.00,Submarinos Chocolate,21.00,16.60,4.40
,,,,1.00,IMPRESION A COLORES,4.00,0.16,3.84
57214,Caja 1,JENNY,01/04/2025,,,18.00,14.55,3.45
,,,,1.00,Sabritas Flamin Hot 45gm,18.00,14.55,3.45
57215,Caja 1,JENNY,01/04/2025,,,38.00,30.08,7.92
,,,,1.00,Senzao Guarana 600ml 8330,19.00,15.17,3.83
,,,,1.00,Takis Fuego Mas Picante 65g,19.00,14.91,4.09
57216,Caja 1,JENNY,01/04/2025,,,38.00,28.67,9.33
,,,,1.00,Suavicrema De Chocolate 100g,17.00,13.12,3.88
,,,,1.00,Chip jalapeño 62g,21.00,15.55,5.45
57217,Caja 1,JENNY,01/04/2025,,,15.00,12.00,3.00
,,,,1.00,Yoghurt Cookies Cream 100g,15.00,12.00,3.00
57218,Caja 1,JENNY,01/04/2025,,,349.00,333.89,15.11
,,,,1.00,COCA JUMBO DESECH 3LT PAQ 8PZ,349.00,333.89,15.11
57219,Caja 1,JENNY,01/04/2025,,,223.00,217.65,5.35
,,,,1.00,COCA RETORNABLE 3LTS PAQ 6PZA,223.00,217.65,5.35
57220,Caja 1,JENNY,01/04/2025,,,25.00,18.29,6.71
,,,,1.00,Electrolit Manzana 625ml,25.00,18.29,6.71
57221,Caja 1,JENNY,01/04/2025,,,100.00,78.02,21.98
,,,,2.00,Pan bimbo Blanco Grande 640g 029183,100.00,78.02,21.98
57222,Caja 1,JENNY,01/04/2025,,,49.00,28.92,20.08
,,,,1.00,BOLSA BASURA GRANDE 1KG 90x120,49.00,28.92,20.08
57223,Caja 1,JENNY,01/04/2025,,,42.00,36.59,5.41
,,,,1.00,Coca Retornable 3LTS 3068,42.00,36.59,5.41
57224,Caja 1,JENNY,01/04/2025,,,15.00,9.80,5.20
,,,,1.00,Cartulina Azul,5.00,1.94,3.06
,,,,1.00,Bolis Varios Sabores,10.00,7.86,2.14
57225,Caja 1,JENNY,01/04/2025,,,9.00,6.48,2.52
,,,,3.00,Head Shoulders Sobre Limpieza Renovadora 10ml,9.00,6.48,2.52
57226,Caja 1,JENNY,01/04/2025,,,20.00,16.87,3.13
,,,,1.00,Coca Cola 600ml,20.00,16.87,3.13
57227,Caja 1,JENNY,01/04/2025,,,6.00,1.40,4.60
,,,,1.00,Cigarro Marlboro Individual 1Pza,6.00,1.40,4.60
57228,Caja 1,JENNY,01/04/2025,,,223.00,217.65,5.35
,,,,1.00,COCA RETORNABLE 3LTS PAQ 6PZA,223.00,217.65,5.35
57229,Caja 1,JENNY,01/04/2025,,,20.00,18.44,1.56
,,,,1.00,Chivacola Botella Omnilife 600ml,20.00,18.44,1.56
57230,Caja 1,JENNY,01/04/2025,,,231.00,211.69,19.31
,,,,216.00,Abono Clientes Pay Joy,216.00,211.68,4.32
,,,,1.00,Comision Pay Joy,15.00,0.01,14.99
57231,Caja 1,JENNY,01/04/2025,,,15.00,12.00,3.00
,,,,1.00,Yoghurt Cookies Cream 100g,15.00,12.00,3.00
57232,Caja 1,JENNY,01/04/2025,,,80.00,68.98,11.02
,,,,1.00,Leche Clavel 356ml,22.00,17.70,4.30
,,,,1.00,Nutrileche 1pza,21.00,18.32,2.68
,,,,1.00,HUEVO CRIO 1/2 CONO,37.00,32.96,4.04
57233,Caja 1,JENNY,01/04/2025,,,35.00,29.02,5.98
,,,,2.00,Vaso Plastico Individual del #8 1pza,2.00,0.88,1.12
,,,,1.00,coca cola 1.350 ml,33.00,28.14,4.86
57234,Caja 1,JENNY,01/04/2025,,,12.00,1.28,10.72
,,,,8.00,Copias Tamaño Carta (hojas Blancas Individual),12.00,1.28,10.72
57235,Caja 1,JENNY,01/04/2025,,,2.00,1.16,0.84
,,,,2.00,Caramelo Milkaramel ind,2.00,1.16,0.84
57236,Caja 1,JENNY,01/04/2025,,,40.01,34.36,5.65
,,,,0.32,Queso De Hebra,40.01,34.36,5.65
57237,Caja 1,JENNY,01/04/2025,,,11.00,7.86,3.14
,,,,1.00,Alpura Chocolate 200ml Chocopower,11.00,7.86,3.14
57238,Caja 1,JENNY,01/04/2025,,,6.00,4.08,1.92
,,,,4.00,Bombon Individual,6.00,4.08,1.92
57239,Caja 1,JENNY,01/04/2025,,,40.00,31.06,8.94
,,,,0.16,Queso De Hebra,20.00,17.18,2.82
,,,,0.39,Salchijocho Pavo Any Agranel,20.00,13.88,6.12
57240,Caja 1,JENNY,01/04/2025,,,30.00,24.04,5.96
,,,,0.41,Jamon Rebanado Suly 1kg,30.00,24.04,5.96
57241,Caja 1,JENNY,01/04/2025,,,20.00,17.79,2.21
,,,,1.00,Espumil Barra Floral 350gr,20.00,17.79,2.21
57242,Caja 1,JENNY,01/04/2025,,,6.00,3.70,2.30
,,,,2.00,Trident Menta 4 past 5.2gr,6.00,3.70,2.30
57243,Caja 1,JENNY,01/04/2025,,,20.00,14.21,5.79
,,,,1.00,Resistol Adhesivo Barra Bully 22g,20.00,14.21,5.79
57244,Caja 1,JENNY,01/04/2025,,,35.00,27.17,7.83
,,,,1.00,Axion Liquido 400ml,23.00,17.23,5.77
,,,,1.00,Clarasol 1 Litro,12.00,9.94,2.06
57245,Caja 1,admin,01/04/2025,,,146.00,121.54,24.46
,,,,1.00,Valle Frut Citrus 2 Litros 330461,34.00,24.48,9.52
,,,,0.27,Jamon Rebanado Suly 1kg,20.00,16.03,3.97
,,,,1.00,HUEVO CRIO CONO 30PZ,74.00,65.91,8.09
,,,,1.00,Tortillina Del Hogar 300gr 15pz,18.00,15.12,2.88
57246,Caja 1,admin,01/04/2025,,,22.00,12.66,9.34
,,,,1.00,Canela Sobre,6.00,3.28,2.72
,,,,1.00,TMGN COFFE Cafe De Olla Omnilife,16.00,9.38,6.62
57247,Caja 1,JENNY,01/04/2025,,,26.00,15.10,10.90
,,,,2.00,Flanax 550 C/Uno 7501008498880,26.00,15.10,10.90
57248,Caja 1,JENNY,01/04/2025,,,26.00,15.10,10.90
,,,,2.00,Flanax 550 C/Uno 7501008498880,26.00,15.10,10.90
57249,Caja 1,JENNY,01/04/2025,,,3.00,1.50,1.50
,,,,2.00,Clorets Menta 2.8gr 2Pastillas,3.00,1.50,1.50
57250,Caja 1,JENNY,01/04/2025,,,113.00,89.46,23.54
,,,,1.00,Emperador Chocolate 10p 109g 101104,20.00,15.25,4.75
,,,,2.00,Yogurth Yoplait Fresa 470gr 9757,52.00,42.00,10.00
,,,,1.00,Cacahuate Karate 110g,20.00,15.41,4.59
,,,,1.00,Principe Avellana 126g,21.00,16.80,4.20
57251,Caja 1,JENNY,01/04/2025,,,81.00,67.81,13.19
,,,,1.00,Chicharron De Rueda 250g,14.00,10.00,4.00
,,,,1.00,Patrona 1 Litro,39.00,34.08,4.92
,,,,1.00,Sal La Fina  1k,18.00,15.87,2.13
,,,,1.00,Bolis Varios Sabores,10.00,7.86,2.14
57252,Caja 1,JENNY,01/04/2025,,,18.00,4.20,13.80
,,,,3.00,Cigarro Marlboro Individual 1Pza,18.00,4.20,13.80
57253,Caja 1,admin,01/04/2025,,,14.00,9.90,4.10
,,,,1.00,Nectar Valle Mango Minibrick 250ml,14.00,9.90,4.10
57254,Caja 1,admin,01/04/2025,,,999.60,976.50,23.10
,,,,1050.00,MASTER XTREME MAYOREO RECARGA,999.60,976.50,23.10
57255,Caja 1,admin,01/04/2025,,,999.60,976.50,23.10
,,,,1050.00,MASTER XTREME MAYOREO RECARGA,999.60,976.50,23.10
57256,Caja 1,JENNY,01/04/2025,,,58.00,45.75,12.25
,,,,2.00,Vaso Plastico Individual del #8 1pza,2.00,0.88,1.12
,,,,1.00,Frutzzo Naranjada Mineralizada 1.5 lts 8499,26.00,20.91,5.09
,,,,1.00,chips fuego 62g,20.00,15.56,4.44
,,,,1.00,Big Mix Fuego 55g,10.00,8.40,1.60
57257,Caja 1,JENNY,01/04/2025,,,39.00,31.65,7.35
,,,,1.00,Mayonesa #4 105g,19.00,15.62,3.38
,,,,0.27,Jamon Rebanado Suly 1kg,20.00,16.03,3.97
57258,Caja 1,JENNY,01/04/2025,,,25.00,21.47,3.53
,,,,0.20,Queso De Hebra,25.00,21.47,3.53
57259,Caja 1,JENNY,01/04/2025,,,50.01,39.64,10.37
,,,,0.45,Queso Fresco,50.01,39.64,10.37
57260,Caja 1,JENNY,01/04/2025,,,62.00,51.08,10.92
,,,,1.00,Donas 6p Bimbo 158g,22.00,18.04,3.96
,,,,0.16,Queso De Hebra,20.00,17.18,2.82
,,,,0.18,Queso Fresco,20.00,15.86,4.14
57261,Caja 1,JENNY,01/04/2025,,,74.00,65.91,8.09
,,,,1.00,HUEVO CRIO CONO 30PZ,74.00,65.91,8.09
57262,Caja 1,JENNY,01/04/2025,,,40.00,31.72,8.28
,,,,0.36,Queso Fresco,40.00,31.72,8.28
57263,Caja 1,JENNY,01/04/2025,,,48.00,42.00,6.00
,,,,1.00,Epura Garrafon 20 Lts,48.00,42.00,6.00
57264,Caja 1,JENNY,01/04/2025,,,20.00,15.56,4.44
,,,,1.00,chips fuego 62g,20.00,15.56,4.44
57265,Caja 1,JENNY,01/04/2025,,,913.00,855.13,57.87
,,,,13.00,Envios De Recargas,13.00,0.13,12.87
,,,,900.00,RECARGAS XTREME (MULTICEL-MINISUPER),900.00,855.00,45.00
57266,Caja 1,JENNY,01/04/2025,,,19.00,15.99,3.01
,,,,1.00,Mantequilla Primavera Barra,19.00,15.99,3.01
57267,Caja 1,JENNY,01/04/2025,,,30.00,22.00,8.00
,,,,10.00,Huevo Crio Individual 1pza,30.00,22.00,8.00
57268,Caja 1,SUSANA,01/04/2025,,,28.00,21.46,6.54
,,,,1.00,Jumex Durazno 1 lt,28.00,21.46,6.54
57269,Caja 1,SUSANA,01/04/2025,,,20.00,16.95,3.05
,,,,1.00,Emperador Piruetas 115g 101112,20.00,16.95,3.05
57270,Caja 1,SUSANA,01/04/2025,,,37.00,32.96,4.04
,,,,1.00,HUEVO CRIO 1/2 CONO,37.00,32.96,4.04
57271,Caja 1,SUSANA,01/04/2025,,,33.00,25.71,7.29
,,,,1.00,Totopos 280G Normal,33.00,25.71,7.29
57272,Caja 1,SUSANA,01/04/2025,,,83.52,62.95,20.57
,,,,1.00,Valle Frut Citrus 2 Litros 330461,34.00,24.48,9.52
,,,,5.00,Huevo Crio Individual 1pza,15.00,11.00,4.00
,,,,1.00,Fritos Con Chorizo 60g,16.00,12.84,3.16
,,,,1.00,Big Mix Inglesa Limon 75g,18.52,14.63,3.89
57273,Caja 1,SUSANA,01/04/2025,,,150.00,129.88,20.12
,,,,1.20,Queso De Hebra,150.00,129.88,20.12
57274,Caja 1,SUSANA,01/04/2025,,,38.00,29.96,8.04
,,,,1.00,Doritos Nacho 61gr,18.00,14.55,3.45
,,,,1.00,Cacahuate Karate 110g,20.00,15.41,4.59
57275,Caja 1,SUSANA,01/04/2025,,,31.00,25.84,5.16
,,,,1.00,Galletas Animalitos 200g,10.00,7.52,2.48
,,,,1.00,Nutrileche 1pza,21.00,18.32,2.68
57276,Caja 1,SUSANA,01/04/2025,,,50.00,41.95,8.05
,,,,0.19,Queso De Hebra,23.50,20.18,3.32
,,,,1.00,Bombon Individual,1.50,1.02,0.48
,,,,1.00,tortillina 382.5g,25.00,20.75,4.25
57277,Caja 1,SUSANA,01/04/2025,,,20.00,16.87,3.13
,,,,1.00,Coca Cola 600ml,20.00,16.87,3.13
57278,Caja 1,SUSANA,01/04/2025,,,20.00,15.86,4.14
,,,,0.18,Queso Fresco,20.00,15.86,4.14
57279,Caja 1,SUSANA,01/04/2025,,,37.00,32.96,4.04
,,,,1.00,HUEVO CRIO 1/2 CONO,37.00,32.96,4.04
57280,Caja 1,SUSANA,01/04/2025,,,349.00,333.89,15.11
,,,,1.00,COCA JUMBO DESECH 3LT PAQ 8PZ,349.00,333.89,15.11
57281,Caja 1,SUSANA,01/04/2025,,,20.00,16.40,3.60
,,,,2.00,Rebanadas Bimbo,20.00,16.40,3.60
57282,Caja 1,SUSANA,01/04/2025,,,223.00,218.99,4.01
,,,,1.00,COCA RETORNABLE 3LTS PAQ 6PZA,223.00,218.99,4.01
57283,Caja 1,SUSANA,01/04/2025,,,30.00,21.66,8.34
,,,,2.00,Jabon Neustroskin 140gr,30.00,21.66,8.34
57284,Caja 1,SUSANA,01/04/2025,,,3.00,1.22,1.78
,,,,2.00,Maxair Menta 2.8gr 2pastillas,3.00,1.22,1.78
